customer_code	commercial_portfolio	business_unit
2993	less affluent	retail_bank
2994	less affluent	retail_bank
2995	less affluent	retail_bank
2996	less affluent	retail_bank
2997	less affluent	retail_bank
2998	less affluent	retail_bank
2999	less affluent	retail_bank
3000	less affluent	retail_bank
3001	less affluent	corporate_bank
3002	less affluent	retail_bank
3003	less affluent	retail_bank
3004	less affluent	retail_bank
3005	less affluent	retail_bank
3006	less affluent	retail_bank
3007	less affluent	retail_bank
3008	less affluent	retail_bank
3009	less affluent	retail_bank
3010	less affluent	retail_bank
3011	less affluent	retail_bank
3012	less affluent	retail_bank
3013	less affluent	retail_bank
3014	less affluent	retail_bank
3015	less affluent	retail_bank
3016	less affluent	retail_bank
3017	less affluent	retail_bank
3018	less affluent	retail_bank
3019	less affluent	retail_bank
3020	less affluent	retail_bank
3021	less affluent	retail_bank
3022	less affluent	retail_bank
3023	less affluent	retail_bank
3024	less affluent	retail_bank
3025	less affluent	retail_bank
3026	less affluent	retail_bank
3027	less affluent	retail_bank
3028	less affluent	retail_bank
3029	less affluent	retail_bank
3030	less affluent	retail_bank
3031	less affluent	retail_bank
3032	less affluent	retail_bank
3033	less affluent	retail_bank
3034	less affluent	retail_bank
3035	less affluent	retail_bank
3036	less affluent	retail_bank
3037	less affluent	retail_bank
3038	less affluent	retail_bank
3039	less affluent	retail_bank
3040	less affluent	retail_bank
3041	less affluent	retail_bank
3042	less affluent	retail_bank
3043	less affluent	retail_bank
3044	less affluent	retail_bank
3045	less affluent	retail_bank
3046	less affluent	retail_bank
3047	less affluent	retail_bank
3048	less affluent	retail_bank
3049	less affluent	retail_bank
3050	less affluent	retail_bank
3051	less affluent	retail_bank
3052	less affluent	retail_bank
3053	less affluent	retail_bank
3054	less affluent	retail_bank
3055	less affluent	retail_bank
3056	less affluent	retail_bank
3057	less affluent	retail_bank
3058	less affluent	retail_bank
3059	less affluent	retail_bank
3060	less affluent	retail_bank
3061	less affluent	retail_bank
3062	less affluent	retail_bank
3063	less affluent	retail_bank
3064	less affluent	retail_bank
3065	less affluent	retail_bank
3066	less affluent	retail_bank
3067	less affluent	retail_bank
3068	less affluent	retail_bank
3069	less affluent	retail_bank
3070	less affluent	retail_bank
3071	less affluent	retail_bank
3072	less affluent	retail_bank
3073	less affluent	retail_bank
3074	less affluent	retail_bank
3075	less affluent	retail_bank
3076	less affluent	retail_bank
3077	less affluent	retail_bank
3078	less affluent	retail_bank
3079	less affluent	retail_bank
3080	less affluent	retail_bank
3081	less affluent	retail_bank
3082	less affluent	retail_bank
3083	less affluent	retail_bank
3084	less affluent	retail_bank
3085	less affluent	retail_bank
3086	less affluent	retail_bank
3087	less affluent	retail_bank
3088	less affluent	retail_bank
3089	less affluent	retail_bank
3090	less affluent	retail_bank
3091	less affluent	retail_bank
3092	less affluent	retail_bank
3093	less affluent	retail_bank
3094	less affluent	retail_bank
3095	less affluent	retail_bank
3096	less affluent	retail_bank
3097	less affluent	retail_bank
3098	less affluent	retail_bank
3099	less affluent	retail_bank
3100	less affluent	retail_bank
3101	less affluent	retail_bank
3102	less affluent	retail_bank
3103	less affluent	retail_bank
3104	less affluent	retail_bank
3105	less affluent	retail_bank
3106	less affluent	retail_bank
3107	less affluent	retail_bank
3108	less affluent	retail_bank
3109	less affluent	retail_bank
3110	less affluent	retail_bank
3111	less affluent	retail_bank
3112	less affluent	retail_bank
3113	less affluent	retail_bank
3114	less affluent	retail_bank
3115	less affluent	retail_bank
3116	less affluent	retail_bank
3117	less affluent	retail_bank
3118	less affluent	retail_bank
3119	less affluent	retail_bank
3120	less affluent	retail_bank
3121	less affluent	retail_bank
3122	less affluent	retail_bank
3123	less affluent	retail_bank
3124	less affluent	retail_bank
3125	less affluent	retail_bank
3126	less affluent	retail_bank
3127	less affluent	retail_bank
3128	less affluent	retail_bank
3129	less affluent	retail_bank
3130	less affluent	retail_bank
3131	less affluent	retail_bank
3132	less affluent	retail_bank
3133	less affluent	retail_bank
3134	less affluent	retail_bank
3135	less affluent	retail_bank
3136	less affluent	retail_bank
3137	less affluent	retail_bank
3138	less affluent	retail_bank
3139	less affluent	retail_bank
3140	less affluent	retail_bank
3141	less affluent	retail_bank
3142	less affluent	retail_bank
3143	less affluent	retail_bank
3144	less affluent	retail_bank
3145	less affluent	retail_bank
3146	less affluent	retail_bank
3147	less affluent	retail_bank
3148	less affluent	retail_bank
3149	less affluent	retail_bank
3150	less affluent	retail_bank
3151	less affluent	retail_bank
3152	less affluent	retail_bank
3153	less affluent	retail_bank
3154	less affluent	retail_bank
3155	less affluent	retail_bank
3156	less affluent	retail_bank
3157	less affluent	retail_bank
3158	less affluent	retail_bank
3159	less affluent	retail_bank
3160	less affluent	retail_bank
3161	less affluent	retail_bank
3162	less affluent	retail_bank
3163	less affluent	retail_bank
3164	less affluent	retail_bank
3165	less affluent	retail_bank
3166	less affluent	retail_bank
3167	less affluent	retail_bank
3168	less affluent	retail_bank
3169	less affluent	retail_bank
3170	less affluent	retail_bank
3171	less affluent	retail_bank
3172	less affluent	retail_bank
3173	less affluent	retail_bank
3174	less affluent	corporate_bank
3175	less affluent	retail_bank
3176	less affluent	retail_bank
3177	less affluent	retail_bank
3178	less affluent	retail_bank
3179	less affluent	retail_bank
3180	less affluent	retail_bank
3181	less affluent	retail_bank
3182	less affluent	retail_bank
3183	less affluent	retail_bank
3184	less affluent	retail_bank
3185	less affluent	retail_bank
3186	less affluent	retail_bank
3187	less affluent	retail_bank
3188	less affluent	retail_bank
3189	less affluent	retail_bank
3190	less affluent	retail_bank
3191	less affluent	retail_bank
3192	less affluent	retail_bank
3193	less affluent	retail_bank
3194	less affluent	retail_bank
3195	less affluent	retail_bank
3196	less affluent	retail_bank
3197	less affluent	retail_bank
3198	less affluent	retail_bank
3199	less affluent	retail_bank
3200	less affluent	retail_bank
3201	less affluent	retail_bank
3202	less affluent	retail_bank
3203	less affluent	retail_bank
3204	less affluent	retail_bank
3205	less affluent	retail_bank
3206	less affluent	retail_bank
3207	less affluent	retail_bank
3208	less affluent	retail_bank
3209	less affluent	retail_bank
3210	less affluent	retail_bank
3211	less affluent	retail_bank
3212	less affluent	retail_bank
3213	less affluent	retail_bank
3214	less affluent	retail_bank
3215	less affluent	retail_bank
3216	less affluent	retail_bank
3217	less affluent	retail_bank
3218	less affluent	retail_bank
3219	less affluent	retail_bank
3220	less affluent	retail_bank
3221	less affluent	retail_bank
3222	less affluent	retail_bank
3223	less affluent	retail_bank
3224	less affluent	retail_bank
3225	less affluent	retail_bank
3226	less affluent	retail_bank
3227	less affluent	retail_bank
3228	less affluent	retail_bank
3229	less affluent	retail_bank
3230	less affluent	retail_bank
3231	less affluent	retail_bank
3232	less affluent	retail_bank
3233	less affluent	retail_bank
3234	less affluent	retail_bank
3235	less affluent	retail_bank
3236	less affluent	retail_bank
3237	less affluent	retail_bank
3238	less affluent	retail_bank
3239	less affluent	retail_bank
3240	less affluent	retail_bank
3241	less affluent	retail_bank
3242	less affluent	retail_bank
3243	less affluent	retail_bank
3244	less affluent	retail_bank
3245	less affluent	retail_bank
3246	less affluent	retail_bank
3247	less affluent	retail_bank
3248	less affluent	retail_bank
3249	less affluent	retail_bank
3250	less affluent	retail_bank
3251	less affluent	retail_bank
3252	less affluent	retail_bank
3253	less affluent	retail_bank
3254	less affluent	retail_bank
3255	less affluent	retail_bank
3256	less affluent	retail_bank
3257	less affluent	retail_bank
3258	less affluent	retail_bank
3259	less affluent	retail_bank
3260	less affluent	retail_bank
3261	less affluent	retail_bank
3262	less affluent	retail_bank
3263	less affluent	retail_bank
3264	less affluent	retail_bank
3265	less affluent	retail_bank
3266	less affluent	retail_bank
3267	less affluent	retail_bank
3268	less affluent	retail_bank
3269	less affluent	retail_bank
3270	less affluent	retail_bank
3271	less affluent	retail_bank
3272	less affluent	retail_bank
3273	less affluent	retail_bank
3274	less affluent	retail_bank
3275	less affluent	retail_bank
3276	less affluent	retail_bank
3277	less affluent	retail_bank
3278	less affluent	retail_bank
3279	less affluent	retail_bank
3280	less affluent	retail_bank
3281	less affluent	retail_bank
3282	less affluent	retail_bank
3283	less affluent	retail_bank
3284	less affluent	retail_bank
3285	less affluent	retail_bank
3286	less affluent	retail_bank
3287	less affluent	retail_bank
3288	less affluent	retail_bank
3289	less affluent	retail_bank
3290	less affluent	retail_bank
3291	less affluent	retail_bank
3292	less affluent	retail_bank
3293	less affluent	retail_bank
3294	less affluent	retail_bank
3295	less affluent	retail_bank
3296	less affluent	retail_bank
3297	less affluent	retail_bank
3298	less affluent	retail_bank
3299	less affluent	corporate_bank
3300	less affluent	retail_bank
3301	less affluent	retail_bank
3302	less affluent	corporate_bank
3303	less affluent	retail_bank
3304	less affluent	retail_bank
3305	less affluent	retail_bank
3306	less affluent	retail_bank
3307	less affluent	retail_bank
3308	less affluent	retail_bank
3309	less affluent	retail_bank
3310	less affluent	retail_bank
3311	less affluent	retail_bank
3312	less affluent	retail_bank
3313	less affluent	retail_bank
3314	less affluent	retail_bank
3315	less affluent	retail_bank
3316	less affluent	retail_bank
3317	less affluent	retail_bank
3318	less affluent	retail_bank
3319	less affluent	retail_bank
3320	less affluent	retail_bank
3321	less affluent	retail_bank
3322	less affluent	retail_bank
3323	less affluent	retail_bank
3324	less affluent	retail_bank
3325	less affluent	retail_bank
3326	less affluent	retail_bank
3327	less affluent	retail_bank
3328	less affluent	retail_bank
3329	less affluent	retail_bank
3330	less affluent	retail_bank
3331	less affluent	retail_bank
3332	less affluent	retail_bank
3333	less affluent	retail_bank
3334	less affluent	retail_bank
3335	less affluent	retail_bank
3336	less affluent	retail_bank
3337	less affluent	retail_bank
3338	less affluent	retail_bank
3339	less affluent	retail_bank
3340	less affluent	retail_bank
3341	less affluent	retail_bank
3342	less affluent	retail_bank
3343	less affluent	retail_bank
3344	less affluent	retail_bank
3345	less affluent	retail_bank
3346	less affluent	corporate_bank
3347	less affluent	retail_bank
3348	less affluent	retail_bank
3349	less affluent	retail_bank
3350	less affluent	retail_bank
3351	less affluent	retail_bank
3352	less affluent	retail_bank
3353	less affluent	retail_bank
3354	less affluent	retail_bank
3355	less affluent	retail_bank
3356	less affluent	retail_bank
3357	less affluent	retail_bank
3358	less affluent	retail_bank
3359	less affluent	retail_bank
3360	less affluent	retail_bank
3361	less affluent	retail_bank
3362	less affluent	retail_bank
3363	less affluent	retail_bank
3364	less affluent	retail_bank
3365	less affluent	retail_bank
3366	less affluent	retail_bank
3367	less affluent	retail_bank
3368	less affluent	retail_bank
3369	less affluent	retail_bank
3370	less affluent	retail_bank
3371	less affluent	retail_bank
3372	less affluent	retail_bank
3373	less affluent	retail_bank
3374	less affluent	retail_bank
3375	less affluent	retail_bank
3376	less affluent	retail_bank
3377	less affluent	retail_bank
3378	less affluent	retail_bank
3379	less affluent	retail_bank
3380	less affluent	retail_bank
3381	less affluent	retail_bank
3382	less affluent	retail_bank
3383	less affluent	retail_bank
3384	less affluent	retail_bank
3385	less affluent	retail_bank
3386	less affluent	retail_bank
3387	less affluent	retail_bank
3388	less affluent	retail_bank
3389	less affluent	retail_bank
3390	less affluent	retail_bank
3391	less affluent	retail_bank
3392	less affluent	retail_bank
3393	less affluent	retail_bank
3394	less affluent	retail_bank
3395	less affluent	retail_bank
3396	less affluent	retail_bank
3397	less affluent	corporate_bank
3398	less affluent	retail_bank
3399	less affluent	retail_bank
3400	less affluent	retail_bank
3401	less affluent	retail_bank
3402	less affluent	retail_bank
3403	less affluent	retail_bank
3404	less affluent	retail_bank
3405	less affluent	retail_bank
3406	less affluent	retail_bank
3407	less affluent	retail_bank
3408	less affluent	retail_bank
3409	less affluent	retail_bank
3410	less affluent	retail_bank
3411	less affluent	retail_bank
3412	less affluent	retail_bank
3413	less affluent	retail_bank
3414	less affluent	retail_bank
3415	less affluent	retail_bank
3416	less affluent	retail_bank
3417	less affluent	retail_bank
3418	less affluent	retail_bank
3419	less affluent	retail_bank
3420	less affluent	retail_bank
3421	less affluent	retail_bank
3422	less affluent	retail_bank
3423	less affluent	retail_bank
3424	less affluent	retail_bank
3425	less affluent	retail_bank
3426	less affluent	retail_bank
3427	less affluent	retail_bank
3428	less affluent	retail_bank
3429	less affluent	retail_bank
3430	less affluent	retail_bank
3431	less affluent	retail_bank
3432	less affluent	retail_bank
3433	less affluent	retail_bank
3434	less affluent	retail_bank
3435	less affluent	retail_bank
3436	less affluent	retail_bank
3437	less affluent	retail_bank
3438	less affluent	retail_bank
3439	less affluent	retail_bank
3440	less affluent	retail_bank
3441	less affluent	retail_bank
3442	less affluent	retail_bank
3443	less affluent	retail_bank
3444	less affluent	retail_bank
3445	less affluent	retail_bank
3446	less affluent	retail_bank
